epoch	acc	loss	val_acc	val_loss
0	0,5550000001589457	1,2011435221036275	0,755	0,7147168650627136
1	0,7736666666666666	0,7094601179758707	0,717	0,8889778642654419
2	0,838333333492279	0,5026351037025452	0,836	0,5936277232170105
3	0,8713333333333333	0,5301162788271904	0,859	0,7342716677188873
4	0,8763333333333333	0,4860347162882487	0,825	0,785725215792656
5	0,918666666507721	0,38600694032510124	0,842	0,5940885353088379
6	0,9416666665077209	0,2302563021928072	0,911	0,4165711487531662
7	0,958333333492279	0,18067244200160107	0,889	0,47346760845184327
8	0,9549999998410543	0,19033363874256612	0,809	1,0304753074645996
9	0,9556666668256124	0,24546204453210035	0,86	0,8233045611381531
10	0,9596666666666667	0,19549076148991784	0,893	0,48943532204627993
11	0,9466666668256124	0,26124768185724195	0,866	1,1624450068473815
12	0,919	0,3711583396295706	0,878	0,5805388607978821
13	0,9593333331743876	0,19369895642931806	0,912	0,41392109513282777
14	0,975333333492279	0,13989451785292475	0,847	1,3332827706336976
15	0,7689999998410543	0,9556104942162832	0,726	1,0368690695762635
16	0,8250000001589457	0,4846508508523305	0,757	0,7263688049316406
17	0,8536666668256124	0,35153159554799396	0,829	0,6315963425636292
18	0,9166666668256124	0,2959747732480367	0,92	0,4808615391254425
19	0,963333333492279	0,15376807959082847	0,904	0,6764579897224903
20	0,9669999998410542	0,13770060773628454	0,92	0,5277777702361345
21	0,9799999998410542	0,10586790095209532	0,894	0,4977758656740189
22	0,9833333333333333	0,0805622620292949	0,916	0,6796540776491166
23	0,9766666665077209	0,11768187218929718	0,92	0,6337229480743408
24	0,9686666665077209	0,315712825481062	0,896	0,8255116764903069
25	0,934	0,3261012370319416	0,92	0,5406527287885546
26	0,9569999998410543	0,23030942878824862	0,892	0,6971452896595001
27	0,9673333331743876	0,22841788167588023	0,909	0,5170773754119873
28	0,9746666665077209	0,14027315855243555	0,916	0,5061192419528961
29	0,973	0,1335214982376977	0,869	0,844464527130127
30	0,9776666666666667	0,09994489875358219	0,921	0,575899317741394
31	0,9649999998410543	0,22045012345074672	0,871	0,7551352038383484
32	0,9743333333333334	0,17835521122146913	0,901	0,7201620091199875
33	0,9499999998410543	0,2732937647502234	0,786	1,5827892684936524
34	0,9150000001589457	0,8679989484523734	0,784	2,629233430862427
35	0,9586666666666667	0,31889805803851534	0,908	0,6195897574424744
36	0,9229999998410543	0,4448178538276503	0,904	0,6949922630013898
37	0,9443333331743876	0,24375929848104716	0,889	0,5349676032066345
38	0,9599999998410543	0,17884472348416844	0,903	0,6913392150402069
39	0,9476666668256124	0,17474729944571543	0,867	1,1815730123519896
40	0,9340000001589457	0,3969733071687321	0,882	0,5118794817924499
41	0,963	0,1884571433213229	0,898	0,5222617855072021
42	0,9823333331743876	0,09485218039957302	0,911	0,5179983381032943
43	0,9866666666666667	0,06770071307981076	0,915	0,6092027000188828
44	0,9829999998410542	0,07744260265168851	0,918	0,4703566027283669
45	0,9873333331743877	0,053692283047980405	0,921	0,6534172820448876
46	0,992333333492279	0,03661128488184719	0,923	0,48687760132178665
47	0,9949999998410543	0,016136619339770883	0,926	0,603183713497594
48	0,9956666666666667	0,014059295769201677	0,93	0,6066250907573849
49	0,996	0,013400689679499464	0,919	0,6764665238279849
