epoch	acc	loss	val_acc	val_loss
0	0,8086666666666666	0,6062971289157868	0,793	0,7501427271366119
1	0,9159999998410543	0,28254176676273346	0,882	0,40986335253715517
2	0,9473333331743876	0,18610808631777764	0,902	0,3606755139827728
3	0,959	0,1420915726472934	0,918	0,3033756332397461
4	0,973333333492279	0,09619503742456437	0,911	0,29726230466365816
5	0,9693333333333334	0,1045119868920495	0,897	0,4189901034832001
6	0,974	0,09758353058543677	0,925	0,31009973791241646
7	0,9839999998410542	0,05679071526741609	0,929	0,36692210376262663
8	0,9723333333333334	0,10963722329307347	0,926	0,31354667592048646
9	0,983	0,06540773944028963	0,881	0,5578721158504486
10	0,9786666668256124	0,08514876958335905	0,913	0,39584999050572517
11	0,9896666666666667	0,04056565339541218	0,911	0,4317384715676308
12	0,9943333333333333	0,030499279347112558	0,93	0,442790919868974
13	0,9786666666666667	0,07807667464483044	0,904	0,44928988778591156
14	0,99	0,03728334905255906	0,913	0,5045891771372407
15	0,9923333333333333	0,03289278099874112	0,919	0,4150794893205166
16	0,996	0,01603451109993451	0,905	0,6782104067802429
17	0,9866666666666667	0,0656956113432049	0,91	0,43315196865797045
18	0,991	0,0413877904264106	0,925	0,4171649227589369
19	0,9946666666666667	0,03279498192369647	0,923	0,3930260489881039
20	0,9856666666666667	0,06035995426940887	0,92	0,45757236568629744
21	0,995	0,03402302797780431	0,929	0,4159942932985723
22	0,9963333333333333	0,0371977990218423	0,916	0,48232434729114176
23	0,9909999998410542	0,04723682757776805	0,907	0,527784629702568
24	0,987333333492279	0,0797536692090492	0,91	0,4937105077877641
25	0,984	0,08300191146111562	0,918	0,4612808784134686
26	0,9933333333333333	0,021178287534320894	0,93	0,4874629391618073
27	0,991	0,049325712880932925	0,902	0,681159414336551
28	0,9879999998410542	0,0818749232846773	0,919	0,49439767870306967
29	0,9943333333333333	0,036063457377327725	0,923	0,5592600237745792
30	0,983	0,09638641269510845	0,92	0,5368085682690144
31	0,9956666666666667	0,026529847445558214	0,923	0,5086488001728431
32	1,0	0,00041529362778294397	0,933	0,5334722966663831
33	1,0	1,4199328978103647e-05	0,934	0,5413713743939589
34	1,0	4,116606806974232e-06	0,934	0,5495198808778514
35	1,0	2,9063404056917836e-06	0,934	0,5574760015546126
36	1,0	2,1865241578022203e-06	0,934	0,564579004795356
37	1,0	1,7078055619397976e-06	0,935	0,5718217029877123
38	1,0	1,3949239789402175e-06	0,935	0,5772413440575911
39	1,0	1,1674090041727444e-06	0,934	0,5822156318728521
40	1,0	9,972039075970922e-07	0,934	0,5862868191677735
41	1,0	8,726614743560882e-07	0,934	0,5900197125899467
42	1,0	7,713468074067956e-07	0,934	0,5933621332051516
43	1,0	6,868620504671223e-07	0,934	0,5965562273638206
44	1,0	6,184721560202889e-07	0,934	0,5996641571299679
45	1,0	5,593216214947461e-07	0,934	0,6022891308666458
46	1,0	5,069267001924042e-07	0,934	0,6046271405146545
47	1,0	4,641883721205886e-07	0,934	0,6076576102451309
48	1,0	4,2663605487784175e-07	0,934	0,610013908661971
49	1,0	3,9407099878493077e-07	0,934	0,6121684493423108
